7.9,26.967742,5.481935,-24.807762,-24.807762
9.8,27.653333,6.029667,-24.807762,-23.392102
25.7,28.651613,6.034194,-23.392102,-24.418462
126.6,27.833333,4.988333,-24.418462,-24.825397
251.3,26.267742,3.881613,-24.825397,-25.045974
515.1,25.577419,3.587097,-25.045974,-23.287176
409.3,25.27931,3.264138,-23.287176,-20.692
363.9,25.632258,3.646129,-20.692,-17.962718
198.2,25.99,3.680333,-17.962718,-16.948125
179.8,26.554839,3.67,-16.948125,-17.960377
35.2,26.96,4.122,-17.960377,-18.424792
61.5,27.154839,4.819355,-18.424792,-19.042333
33.5,27.519355,5.165161,-19.042333,-19.797113
102.6,27.46,5.289333,-19.797113,-20.632121
212.4,26.86129,4.563226,-20.632121,-20.586957
274.6,26.283333,4.080667,-20.586957,-20.0304
478.2,24.903226,3.125806,-20.0304,-18.047826
480.5,24.525806,2.70871,-18.047826,-17.720274
386.5,24.514286,2.875714,-17.720274,-16.132941
303,25.1,3.533871,-16.132941,-17.116818
144.2,25.75,4.006333,-17.116818,-17.876232
183.7,26.706452,4.031935,-17.876232,-18.359252
154.2,25.783333,3.497,-18.359252,-18.78411
13.5,27.251613,4.792258,-18.78411,-18.915556
87,27.516129,5.039032,-18.915556,-19.662857
80.3,27.376667,4.977667,-19.662857,-20.036562
149.3,27.270968,4.953548,-20.036562,-20.966672
407.7,25.273333,3.417333,-20.966672,-26.414944
416.8,25.112903,3.427742,-26.414944,-17.252467
324.5,24.832258,3.565806,-17.252467,-17.926526
324.1,24.964286,3.399286,-17.926526,-17.965526
458.6,25.206452,3.705484,-17.965526,-15.594412
258.1,25.65,3.853333,-15.594412,-16.784054
203.7,25.793548,3.508065,-16.784054,-17.133407
179.6,25.273333,3.522,-17.133407,-17.44747
66.8,26.212903,4.285484,-17.44747,-17.075833
74.1,26.948387,4.912581,-17.075833,-17.959375
102.1,27.176667,5.056333,-17.959375,-19.31807
394.1,25.251613,3.77871,-19.31807,-18.8435
522.3,25.083333,3.511667,-18.8435,-19.15837
386.6,25.03871,3.608065,-19.15837,-13.969265
339,24.764516,3.621935,-13.969265,-10.68
397.8,24.585714,3.072857,-10.68,-10.68
361.4,25.112903,3.872258,-10.68,-13.594298
323.1,25.553333,3.915,-13.594298,-15.244037
76.2,26.512903,4.188065,-15.244037,-15.726471
70.5,27.106667,4.354,-15.726471,-16.458605
43.7,26.73871,4.574839,-16.458605,-21.990601
5.4,27.180645,5.430323,-21.990601,-31.14
12.1,27.886667,6.080333,-31.14,-25.660679
25.8,28.832258,5.968387,-25.660679,-23.737716
160,27.433333,4.822,-23.737716,-31.14
200,26.783871,4.501613,-31.14,-31.14
400.7,25.690323,3.65129,-31.14,-31.14
404.6,25.827586,3.847241,-31.14,-31.14
317.9,26.090323,3.960968,-31.14,-31.14
309.8,26.64,3.985333,-31.14,-31.14
45,27.974194,4.540645,-31.14,-31.14
82.4,27.136667,4.170667,-31.14,-31.14
38.4,26.867742,4.672903,-31.14,-31.14
14.7,27.477419,5.364194,-31.14,-31.14
